operon_id	chromosome	TSS_start	TSS_end	score	strand	RNAP1_promoter	RNAP1_body	spt45_r1_promoter	spt45_r1_body	elf1_r1_promoter	elf1_r1_body	cpsf1_r1_promoter	cpsf1_r1_body	RNAP2_promoter	RNAP2_body	spt45_r2_promoter	spt45_r2_body	elf1_r2_promoter	elf1_r2_body	cpsf1_r2_promoter	cpsf1_r2_body	EI_RNAP1	EI_RNAP2	EI_spt45_r1	EI_spt45_r2	EI_elf1_r1	EI_elf1_r2	EI_RNAPmean	EI_Spt45mean	EI_Elf1mean	EI_RNAPsd	EI_Spt45sd	EI_Elf1sd	TFB1_peakStart	TFB1_foldR1	TFB1_foldR2	TFEb_peakStart	TFEb_foldR1	TFEb_foldR2	first.cistron	Synonym	Product	Raw.Counts.h2o2.Replicate.1	Raw.Counts.h2o2.Replicate.2	Normalized.Counts.h2o2.Replicate.1	Normalized.Counts.h2o2.Replicate.2	RPKM.h2o2	Expression.h2o2	Raw.Counts.expon.Replicate.1	Raw.Counts.expon.Replicate.2	Normalized.Counts.expon.Replicate.1	Normalized.Counts.expon.Replicate.2	RPKM.expon	Expression.expon	Raw.Counts.stat.Replicate.1	Raw.Counts.stat.Replicate.2	Raw.Counts.stat.Replicate.3	Normalized.Counts.stat.Replicate.1	Normalized.Counts.stat.Replicate.2	Normalized.Counts.stat.Replicate.3	RPKM.stat	Expression.stat	pValue.h2o2.vs.expon	qValue.h2o2.vs.expon	pValue.h2o2.vs.stat	qValue.h2o2.vs.stat	pValue.expon.vs.stat	qValue.expon.vs.stat
ID_204	gi|15896971|ref|NC_002754.1|	237052	237053	.	-	9.99034666666667	10.06066	10.0491133333333	17.26176	8.12993333333333	20.90872	7.27732	5.036616	8.47120666666667	8.559432	9.06220666666667	15.09536	7.2792	18.03812	6.16944	4.609524	0.010118306258326	0.0149475767751037	0.780511355204808	0.736170865728633	1.36278931789042	1.3091971744734	0.0125329415167148	0.75834111046672	1.33599324618191	0.00341480993059778	0.0313534607897335	0.0378953680284916	237046	4.74763	4.68556	237050	3.39892	3.42414	SSO0278	SSO0278	Proteasome subunit	39199	20281	1088118	802152	1281	1599	35363	31469	779699	942469	1567	1456	1834	2464	1883	113554	118331	127043	84	202	0.186177846893937	0.57783812301179	2.70612580021897e-144	2.87514321367975e-143	4.36606917719992e-116	2.56929552904033e-115
ID_207	gi|15896971|ref|NC_002754.1|	239339	239340	.	+	18.96336	12.86488	22.10718	24.2594	16.0165466666667	29.57176	12.8059	4.85866	15.19974	12.10084	17.52338	22.97772	12.49048	27.67484	10.0761066666667	5.22158	-0.559776608981453	-0.328939447719962	0.134028863002142	0.390954575179349	0.884656988515575	1.14774605647321	-0.444358028350707	0.262491719090746	1.01620152249439	0.163226522077852	0.181673913341686	0.186032064008892	239352	7.61196	7.81721	239348	6.15559	4.94506	SSO0282	SSO0282	Thermosome beta subunit(thermophilic factor 55)	70553	46308	1958480	1831550	887	1132	89241	34013	1967614	1018656	1020	891	11776	14221	9814	728939	682802	662148	172	412	0.204227182065097	0.624517895647	1.48801392548721e-06	4.98084661294805e-06	0.00030670512237251	0.000672849221948996
ID_227	gi|15896971|ref|NC_002754.1|	270411	270412	.	+	7.19190666666667	5.710488	7.44198	9.921056	5.79426	12.9936	4.89748	2.753984	6.15902	5.538892	6.50488	10.272296	5.38654666666667	12.40612	3.94796	2.71202	-0.332760259375741	-0.153103404586861	0.414807176364239	0.659164332049345	1.16510487072265	1.2036194270028	-0.242931831981301	0.536985754206792	1.18436214886272	0.127036580307864	0.172786601816395	0.0272339039200832	270418	4.96217	5.05779	270417	2.33948	2.39886	SSO0316	SSO0316	Superoxide dismutase [Fe] (sod)	81930	35981	2274298	1423102	2360	2906	97917	77964	2158901	2334959	3834	3532	9814	10237	9391	607495	491548	633589	372	908	0.449356785408693	1	1.53689932312546e-08	5.5826926404779e-08	6.80314424621813e-13	1.9501093958082e-12
ID_241	gi|15896971|ref|NC_002754.1|	297766	297767	.	-	7.95527333333333	6.170732	8.85708	8.932824	8.53364	13.04762	6.84002666666667	3.968788	7.44190666666667	5.944372	8.46102	9.098756	8.03348	14.382936	6.7426	4.569872	-0.366469862117239	-0.32414789404059	0.0122851875421813	0.104837715845997	0.612553515175057	0.840261219154846	-0.345308878078915	0.0585614516940889	0.726407367164952	0.0299261506201591	0.0654445203795877	0.161013661612528	297762	3.18543	2.9251	297751	2.44517	2.56649	SSO5663	SSO5663	preprotein translocase subunit SecE	886	435	24619	17215	89	110	773	578	17050	17335	99	90	116	188	93	7232	9052	6293	16	39	0.00122036376544453	0.00853706157714341	1.28530862014292e-19	6.23234538084878e-19	8.69767081606261e-10	2.2810319503288e-09
ID_242	gi|15896971|ref|NC_002754.1|	299584	299585	.	-	7.73706666666667	6.620024	7.48807333333333	10.40248	7.74041333333333	12.83684	5.2706	2.739148	7.35213333333333	6.026072	7.4801	9.765396	7.7508	12.76264	6.0415	2.732284	-0.22495025758951	-0.286945020135362	0.474261045710618	0.384620991180311	0.729807590402218	0.719509655685322	-0.255947638862436	0.429441018445465	0.72465862304377	0.0438369169942218	0.0633850904243117	0.00728173947053392	299579	2.8813	2.89347	299575	3.19748	2.86008	SSO5668	SSO5668	50S ribosomal protein LX	4203	3767	116671	149010	388	508	9622	6451	212155	193211	853	776	1203	1347	1048	74490	64680	70765	110	268	0.84547486597443	1	3.81078261036111e-08	1.36199383077545e-07	7.92912405133278e-18	2.49831611050596e-17
ID_250	gi|15896971|ref|NC_002754.1|	305548	305549	.	+	14.8683333333333	3.900164	15.0869133333333	5.442544	15.3646333333333	7.096844	14.6605	4.819892	12.5731733333333	3.255804	13.9439733333333	4.65876	14.1372866666667	5.618284	14.4047933333333	4.469672	-1.93063624248326	-1.9492630595595	-1.470944600747	-1.58162379974072	-1.11436383933874	-1.33130379537839	-1.93994965102138	-1.52628420024386	-1.22283381735857	0.0131711486665365	0.0782620121447529	0.153399714025952	305567	5.79352	5.39545	305567	4.35952	4.3015	SSO0360	SSO0360	Cysteine synthase B (cysM)	18308	11629	508207	459964	426	541	26800	22058	590909	660623	757	699	3031	4006	3433	187633	192372	231660	94	228	0.27849017873526	0.790282521789303	1.12808985475836e-08	4.1169328462635e-08	2.47165606327762e-14	7.30006197816247e-14
ID_251	gi|15896971|ref|NC_002754.1|	306472	306473	.	+	16.3872666666667	4.304992	13.44264	4.859016	9.41342666666667	7.095352	12.8319466666667	5.616816	16.9624	4.089908	13.6674533333333	4.861544	9.81346666666667	6.900932	13.3732333333333	5.778384	-1.92849277672909	-2.05220001432148	-1.4680804086628	-1.49125796571672	-0.407845728967864	-0.507971650157808	-1.99034639552529	-1.47966918718976	-0.457908689562836	0.0874742265834331	0.0163890077641702	0.0707997178459597	306477	12.96566	14.30595	306471	12.58725	13.78991	NA	NA	Novel protein	4566	2381	126772	94183	566	708	4387	3492	96743	104584	700	645	324	437	343	20068	21018	23149	57	137	0.031147708731013	0.135422929161513	1.11708719624217e-86	9.47545624496428e-86	1.47740753022417e-67	7.23139880752805e-67
ID_254	gi|15896971|ref|NC_002754.1|	309518	309519	.	+	4.41630666666667	2.173888	4.02614	2.998556	3.37470666666667	4.211104	3.25826666666667	1.2140244	4.63098	2.405504	4.36472	3.67578	3.52064	4.791984	3.78348	1.458384	-1.02256274201803	-0.944978328017652	-0.425129423288497	-0.247838684754459	0.319436398703192	0.444785377898318	-0.983770535017841	-0.336484054021478	0.382110888300755	0.0548604652540514	0.12536348345899	0.0886351132036854	309523	3.14804	3.90496	309515	2.33519	2.43512	SSO0364	SSO0364	GTP cyclohydrolase I	12144	8759	337105	346447	423	545	15617	14142	344333	423565	658	612	1290	1686	1398	79883	80956	94342	56	135	0.176006174541076	0.555123831151338	5.19769538294452e-36	3.17263249551104e-35	1.38706425628118e-46	5.98051389169433e-46
ID_265	gi|15896971|ref|NC_002754.1|	322526	322527	.	+	8.95214666666667	4.609956	6.97079333333333	5.718768	6.10796666666667	8.615604	7.61596666666667	2.435192	8.56014666666667	4.207548	6.26297333333333	5.842696	6.14165333333333	8.60692	7.70329333333333	2.516636	-0.957480691937195	-1.02465578547417	-0.285618476722151	-0.100213509512737	0.496259751788095	0.486869977816071	-0.991068238705683	-0.192915993117444	0.491564864802083	0.0474999641668365	0.131101109579446	0.00663957284942684	322498	8.08115	9.3972	322482	4.54323	6.28452	SSO0379	SSO0379	hypothetical protein	11497	8030	319157	317623	175	224	69445	37288	1531145	1116740	1042	933	1011	977	890	62625	46949	60110	16	39	0.000814101438536175	0.00594905581728431	2.54526056574371e-92	2.21323914557547e-91	0	0
ID_275	gi|15896971|ref|NC_002754.1|	333725	333726	.	+	18.3250666666667	17.39644	20.3050666666667	26.22996	18.6084066666667	38.4728	16.7847333333333	6.422752	18.0041066666667	16.91728	21.3061333333333	26.5414	20.25846	39.92596	18.6287333333333	6.885088	-0.0750263431137363	-0.0898283900080195	0.369375843530009	0.316975677103649	1.04788430009814	0.978802588885908	-0.0824273665608779	0.343175760316829	1.01334344449202	0.0104666277343889	0.0370525130153832	0.0488481464541367	333732	10.42559	10.82649	333729	7.82631	8.33504	SSO0389	SSO0389	hypothetical protein	465909	588736	12933044	23284962	3622	4899	1241893	372557	27381487	11157661	6055	5213	445970	449562	363559	27605305	21584691	24527829	2740	6648	0.502993994809415	1	0.955866510877164	1	0.946370111508967	1
ID_282	gi|15896971|ref|NC_002754.1|	343836	343837	.	-	12.67654	6.760184	10.61816	10.262208	6.77613333333333	12.98724	7.19142	3.493228	13.7513733333333	6.422884	11.2882	9.530036	8.10684666666667	13.045332	7.92544666666667	3.964676	-0.907026602897534	-1.09828255996351	-0.0491926137588822	-0.244261885309485	0.938560699333112	0.686320899572783	-1.00265458143052	-0.146727249534183	0.812440799452948	0.135238384183672	0.137934804714551	0.178360472895666	343858	8.54875	10.31783	343855	9.02168	11.29781	SSO5763	SSO5763	50S ribosomal protein L14e	12959	4180	359729	165342	750	902	10230	8271	225558	247730	881	813	322	364	306	19950	17499	20693	27	66	0.0330540321265068	0.141731683209112	0	0	0	0
ID_285	gi|15896971|ref|NC_002754.1|	348380	348381	.	+	5.62248666666667	3.430492	4.28774	3.902116	2.38206	5.216792	3.13982666666667	2.85084	5.18753333333333	3.098464	4.04684	3.545436	2.45117333333333	5.091088	3.06184	3.030872	-0.712792832686042	-0.743495495423107	-0.135960760054159	-0.190832756469697	1.13095315979288	1.0545014957808	-0.728144164054575	-0.163396758261928	1.09272732778684	0.0217100610218622	0.0388003607626704	0.0540594900559398	348369	4.13608	4.07659	348374	5.22242	5.28787	SSO0396	SSO0396	hypothetical protein	561	211	15577	8354	32	39	465	335	10270	10048	36	33	35	32	29	2226	1574	1956	2	6	0.00126755602419615	1	4.49623161983711e-86	1	3.26408848472748e-55	1
ID_294	gi|15896971|ref|NC_002754.1|	361015	361016	.	+	7.22646666666667	2.646536	6.54819333333333	3.926168	5.81084	4.098288	4.66729333333333	1.451036	5.99852666666667	2.516008	5.5112	3.683004	5.11826666666667	4.199752	3.94900666666667	1.345684	-1.44918514468608	-1.25347168596076	-0.737975010776925	-0.581483519038156	-0.503725360193754	-0.285351177479949	-1.35132841532342	-0.65972926490754	-0.394538268836852	0.138390313834147	0.110656195006483	0.154413865433002	361036	3.50131	3.63349	361035	3.62295	3.39884	SSO0415	SSO0415	DNA-directed RNA polymerase subunit E'	3168	1541	87942	60972	110	137	5518	3945	121663	118152	241	220	221	277	211	13729	13335	14253	10	25	0.941822024869706	1	1.86239926157878e-107	1.73582302433974e-106	0	0
ID_302	gi|15896971|ref|NC_002754.1|	372724	372725	.	+	5.04318	4.234008	4.4532	5.338936	3.92972	6.683936	4.21748666666667	3.025212	4.53034666666667	4.167684	4.33977333333333	5.398828	3.89510666666667	7.174324	3.96764	3.218592	-0.252309723281382	-0.1203755564865	0.261709848063885	0.315026562461063	0.766271397987728	0.881180063664172	-0.186342639883941	0.288368205262474	0.82372573082595	0.0932915440108581	0.0377006103008305	0.081252696716911	372734	2.89771	3.33931	372740	2.5962	2.55575	SSO0428	SSO0428	hypothetical protein	6037	3986	167600	157685	382	488	10738	7609	236770	227899	763	697	1125	1151	1015	69688	55290	68508	79	193	0.62569673601833	1	1.45686132247711e-14	6.36074235185306e-14	2.38967378421822e-30	8.68034362925477e-30
ID_312	gi|15896971|ref|NC_002754.1|	382611	382612	.	-	9.51318	5.936316	11.1633466666667	9.123348	9.69283333333333	11.6034	7.14848666666667	3.426076	7.81738666666667	5.768352	9.9751	8.624876	9.59375333333333	11.97248	5.93514666666667	3.691876	-0.680359784758413	-0.438527194380243	-0.291134345201992	-0.209827589096387	0.259557252537916	0.319554773812365	-0.559443489569328	-0.25048096714919	0.289556013175141	0.171001464568312	0.0574925585985545	0.0424246541475473	382621	2.99861	2.97734	382624	2.72513	3.18352	SSO0442	SSO0442	hypothetical protein	4852	2414	134704	95495	259	322	3282	2749	72371	82348	234	216	679	766	674	42051	36817	45485	47	116	0.000454320141387919	0.00355351407070501	2.50544773107382e-17	1.16409832639296e-16	1.60743368227076e-05	3.70662300215472e-05
ID_323	gi|15896971|ref|NC_002754.1|	390552	390553	.	+	6.83235333333333	4.33222	6.57513333333333	9.302724	4.35246666666667	10.9052	4.59944	3.649552	5.94464	4.560504	5.84697333333333	9.497768	3.53623466666667	10.830392	4.14368	3.628012	-0.657276077330488	-0.382396173453783	0.500633074096517	0.699898504675414	1.3251110749052	1.61479954030154	-0.519836125392135	0.600265789385966	1.46995530760337	0.194369444043125	0.140901937218396	0.204840678313281	390513	2.77785	3.76632	390536	3.64608	4.36676	SSO0451	SSO0451	hypothetical protein	14833	22028	411760	871233	745	1023	144820	116020	3193037	3474671	5767	5317	835	975	833	51705	46830	56213	33	82	0.00171666869503386	0.0115172190681905	0	0	0	0
ID_329	gi|15896971|ref|NC_002754.1|	396395	396396	.	-	4.8822	3.52776	4.35041333333333	5.1922	4.37116666666667	6.173832	3.73917333333333	2.544324	4.53972	3.416928	4.31909333333333	5.130972	4.26922	5.881412	3.85969333333333	2.364484	-0.468778981494715	-0.409903469731869	0.255193477919904	0.248503659921438	0.49814783823013	0.462190047592722	-0.439341225613292	0.251848568920671	0.480168942911426	0.0416312736133373	0.00473041567161908	0.0254259975961976	396400	3.04036	2.87142	396403	2.95222	2.67505	SSO0460	SSO0460	MRP protein homolog, conserved ATPase (mrp)	15348	15562	426062	615501	440	584	28245	24004	622759	718912	813	752	13736	16496	13048	850306	792056	880329	390	943	0.287830024048247	0.812343485822478	0.356981747297324	0.774954099955766	0.534842515256438	0.983440490250025
ID_379	gi|15896971|ref|NC_002754.1|	460910	460911	.	-	5.81396	2.108432	4.40217333333333	3.0117	3.58386	3.954784	3.24260666666667	0.8763424	5.71491333333333	2.15184	4.30851333333333	3.66464	3.95362	4.301388	3.73473333333333	1.0948116	-1.46335065242453	-1.40916080979881	-0.547637883602364	-0.233518667958054	0.142084619585086	0.121628059315292	-1.43625573111167	-0.390578275780209	0.131856339450189	0.0383180051920801	0.222115827483091	0.0144649724865222	460943	5.07839	4.74761	460949	3.79674	4.19543	SSO0530	SSO0530	serine hydroxymethyltransferase	11329	7517	314490	297307	184	234	22166	14498	488729	434214	390	354	1519	1652	1422	94062	79348	95975	28	68	0.739045481435932	1	3.08400567654992e-24	1.63273973998298e-23	2.01848309085449e-61	9.57856381376529e-61
ID_385	gi|15896971|ref|NC_002754.1|	468431	468432	.	-	2.86761333333333	2.011996	2.29368666666667	1.98228	1.779984	2.549432	3.61333333333333	2.033352	2.64861333333333	1.884976	2.20103333333333	1.860032	1.556222	2.44162	3.17382666666667	2.126616	-0.511223068359766	-0.49069108757816	-0.21050756303484	-0.242853552468751	0.518311584952486	0.649790804832225	-0.500957077968963	-0.226680557751795	0.584051194892355	0.0145183028418654	0.0228720684729066	0.0929698479620809	468449	2.18709	2.24055	468446	1.84763	1.91253	NA	NA	Novel protein	1050	782	29169	30942	138	178	572	521	12628	15618	90	84	1479	1916	1130	91606	92011	76236	216	515	3.4934503405665e-11	1.05583601069743e-09	0.00507730454497048	0.0137201814657058	6.77271889516054e-122	4.0623263816252e-121
ID_400	gi|15896971|ref|NC_002754.1|	495521	495522	.	-	6.43402666666667	3.598648	5.55022666666667	5.209824	4.28696	6.6789	8.52518	1.61664	5.63337333333333	3.582448	5.37213333333333	5.248772	4.39407333333333	6.650812	7.7111	1.534448	-0.838266922790085	-0.653053321013863	-0.0913120554128645	-0.0335151820240744	0.639655557617447	0.597971543206341	-0.745660121901974	-0.0624136187184695	0.618813550411894	0.130965793783951	0.0408685611045938	0.0294750492571706	495524	2.98549	2.75501	495524	2.60781	2.75159	SSO0559	SSO0559	V-type ATP synthase subunit I	18316	17431	508448	689446	215	284	84460	44367	1862204	1328759	848	757	10013	11781	8272	619843	565681	558085	114	275	0.205109585062752	0.625986410098381	0.132845977642263	0.31400875353103	2.19028726619821e-06	5.18506787807986e-06
